Latitude,Longitude,test_col,colorcode,RatingValue
52.45526504516600,-1.85890400409698,Its a Brooklyn Thing<br>2<br>2017-12-05<br>Restaurant/Cafe/Canteen,lightpink,2
52.44657100000000,-1.85979900000000,Its A Knockout<br>4<br>2020-03-01<br>Retailers - other,lightgreen,4
52.41496800000000,-1.94104200000000,Ivy Bank Nursing Home<br>5<br>2019-06-25<br>Hospitals/Childcare/Caring Premises,black,5
52.47213900000000,-1.93073500000000,Ivy Bush<br>5<br>2017-09-26<br>Pub/bar/nightclub,black,5
52.53658700000000,-1.92957200000000,J & D News<br>5<br>2020-03-01<br>Retailers - other,black,5
52.42403700000000,-1.92185400000000,J & H Ward<br>5<br>2020-03-01<br>Retailers - other,black,5
52.47646000000000,-1.91236900000000,J D Wetherspoon<br>5<br>2019-09-12<br>Pub/bar/nightclub,black,5
52.53635500000000,-1.86808000000000,J Duffell Butchers<br>5<br>2020-01-13<br>Retailers - other,black,5
52.52143400000000,-1.78417700000000,J E Shaw & Sons (Confectioners) Ltd<br>5<br>2020-03-01<br>Retailers - other,black,5
52.55040100000000,-1.90063000000000,J K News and Booze<br>5<br>2019-01-29<br>Retailers - other,black,5
52.45364500000000,-1.86588400000000,J P News<br>5<br>2020-03-01<br>Retailers - other,black,5
52.45337800000000,-1.99142000000000,J R News<br>5<br>2020-03-01<br>Retailers - other,black,5
52.43064900000000,-1.89363300000000,J Sainsbury Plc<br>5<br>2019-09-09<br>Retailers - supermarkets/hypermarkets,black,5
52.56189400000000,-1.82569600000000,Jackpots (Mobile Trailer)<br>4<br>2020-01-16<br>Mobile caterer,lightgreen,4
52.50126300000000,-1.77109100000000,Jack's<br>5<br>2019-02-20<br>Restaurant/Cafe/Canteen,black,5
52.39441930000000,-2.01442960000000,Jack's<br>4<br>2018-11-07<br>Retailers - other,lightgreen,4
52.41656200000000,-1.93018900000000,Jacobs Butchers<br>5<br>2020-07-21<br>Other catering premises,black,5
52.52207200000000,-1.80477800000000,Jade Garden<br>5<br>2018-03-07<br>Takeaway/sandwich shop,black,5
52.52972500000000,-1.91168800000000,Jade Garden<br>4<br>2020-03-18<br>Takeaway/sandwich shop,lightgreen,4
52.46469700000000,-1.98935700000000,Jade Garden<br>1<br>2019-11-14<br>Takeaway/sandwich shop,red,1
52.56374000000000,-1.87915100000000,Jade Garden<br>0<br>2019-10-08<br>Takeaway/sandwich shop,darkred,0
52.44759500000000,-1.94641300000000,Jade House<br>2<br>2019-04-29<br>Takeaway/sandwich shop,lightpink,2
52.51911900000000,-1.85112500000000,Jaffray Care Society<br>5<br>2020-03-01<br>Hospitals/Childcare/Caring Premises,black,5
52.51721900000000,-1.84156700000000,Jaffray Nursing Home<br>5<br>2018-01-24<br>Hospitals/Childcare/Caring Premises,black,5
52.54510100000000,-1.88492300000000,Jagpal News<br>5<br>2020-03-01<br>Retailers - other,black,5
52.53553800000000,-1.82692100000000,Jahed Tandoori<br>2<br>2020-07-09<br>Restaurant/Cafe/Canteen,lightpink,2
52.45658700000000,-1.89523400000000,Jakeman Neighbourhood Nursery<br>5<br>2017-03-20<br>School/college/university,black,5
52.45658700000000,-1.89523400000000,Jakeman Nursery School<br>5<br>2017-03-20<br>School/college/university,black,5
52.45090300000000,-1.86656900000000,Jalaram Food Stores<br>4<br>2020-03-01<br>Retailers - other,lightgreen,4
52.51838000000000,-1.85681600000000,Jam N Vibez<br>1<br>2020-09-10<br>Other catering premises,red,1
52.48706100000000,-1.94588000000000,Jamaican Food Store<br>3<br>2018-02-09<br>Retailers - other,orange,3
52.46938000000000,-1.90668600000000,James Brindley School<br>5<br>2018-03-13<br>School/college/university,black,5
52.47454100000000,-1.89661900000000,James Dahl<br>4<br>2020-03-05<br>Restaurant/Cafe/Canteen,lightgreen,4
52.49994277954100,-1.86711299419403,James Memorial Homes<br>5<br>2019-02-04<br>Restaurant/Cafe/Canteen,black,5
52.46294500000000,-1.86289700000000,Jamia Islamia Trust Limited<br>3<br>2020-03-10<br>School/college/university,orange,3
52.47673000000000,-1.85751000000000,Jamia Naqshbandia Nawabia Aslamia Mo<br>5<br>2020-03-01<br>Other catering premises,black,5
52.50170100000000,-1.90897500000000,Jamil Foodstore<br>5<br>2019-08-07<br>Retailers - supermarkets/hypermarkets,black,5
52.51216400000000,-1.78811200000000,Janes Cafe<br>5<br>2018-01-24<br>Restaurant/Cafe/Canteen,black,5
52.52249500000000,-1.84088500000000,Janosik Polish Shop<br>4<br>2020-03-01<br>Retailers - other,lightgreen,4
52.44709600000000,-1.88841500000000,Jaqks Chicken & Chips<br>2<br>2019-08-13<br>Restaurant/Cafe/Canteen,lightpink,2
52.51671220000000,-1.85578480000000,Jarmark<br>2<br>2020-01-09<br>Retailers - other,lightpink,2
52.52763300000000,-1.83837500000000,Jarmark - Station<br>2<br>2019-04-17<br>Retailers - other,lightpink,2
52.44709600000000,-1.88841500000000,Java Roastery<br>4<br>2020-03-02<br>Restaurant/Cafe/Canteen,lightgreen,4
52.46768320000000,-1.79104410000000,Javitos Desserts<br>1<br>2020-02-19<br>Restaurant/Cafe/Canteen,red,1
52.51133400000000,-1.91520200000000,Jawad Fish & Chips<br>0<br>2020-07-30<br>Takeaway/sandwich shop,darkred,0
52.51316833496090,-1.94487500190735,Jay Mini Market Ltd<br>4<br>2019-12-18<br>Retailers - other,lightgreen,4
52.48706100000000,-1.94588000000000,Jay News<br>4<br>2020-03-01<br>Retailers - other,lightgreen,4
52.47593307495120,-1.90352094173431,JCR Catering Ltd<br>5<br>2019-03-27<br>Other catering premises,black,5
52.46250430000000,-1.92472380000000,JCs University of Birmingham<br>5<br>2019-10-17<br>Restaurant/Cafe/Canteen,black,5
52.58583900000000,-1.82923200000000,Jd Wetherspoon Mare Pool<br>5<br>2017-11-17<br>Pub/bar/nightclub,black,5
52.48545000000000,-1.92551600000000,Jeffs Cafe<br>1<br>2020-01-29<br>Restaurant/Cafe/Canteen,red,1
52.39560000000000,-1.99836800000000,Jellybabies Nursery<br>5<br>2017-06-28<br>Hospitals/Childcare/Caring Premises,black,5
52.54987000000000,-1.84193600000000,Jens Sweet Shop<br>5<br>2020-03-01<br>Retailers - other,black,5
52.49899400000000,-1.92010200000000,Jerk & Grill UK Ltd<br>2<br>2019-03-28<br>Takeaway/sandwich shop,lightpink,2
52.52628880000000,-1.83679730000000,Jerk and Grill Uk Ltd<br>5<br>2020-02-21<br>Restaurant/Cafe/Canteen,black,5
52.45377400000000,-1.87765600000000,Jerk and Twist<br>4<br>2019-05-08<br>Restaurant/Cafe/Canteen,lightgreen,4
52.47853469848630,-1.92339205741882,Jerk Queen<br>4<br>2018-08-08<br>Mobile caterer,lightgreen,4
52.51910890000000,-1.93140850000000,Jerky John<br>1<br>2019-02-07<br>Mobile caterer,red,1
52.44072600000000,-1.96813500000000,Jervoise Academy School<br>5<br>2020-01-13<br>School/college/university,black,5
52.39563400000000,-2.01346000000000,Jet Petrol Station<br>5<br>2018-08-15<br>Retailers - other,black,5
52.48436960000000,-1.91498610000000,Jewellery Quarter Academy<br>5<br>2019-07-11<br>School/college/university,black,5
52.45378900000000,-1.79130600000000,Jilabi<br>3<br>2019-01-31<br>Restaurant/Cafe/Canteen,orange,3
52.47774400000000,-1.91030500000000,Jimmy Spices Buffetworks<br>5<br>2016-09-05<br>Restaurant/Cafe/Canteen,black,5
52.49467400000000,-1.88169600000000,Jj Food Service<br>5<br>2019-01-22<br>Restaurant/Cafe/Canteen,black,5
52.41112220000000,-1.99323010000000,JJS Coffee Lounge<br>5<br>2018-11-16<br>Restaurant/Cafe/Canteen,black,5
52.49416800000000,-1.81624300000000,Jo Jo's Pizza<br>0<br>2019-10-01<br>Takeaway/sandwich shop,darkred,0
52.54062400000000,-1.88443300000000,Joannes Florist & Tea Room<br>5<br>2017-11-14<br>Retailers - other,black,5
52.54932200000000,-1.84900200000000,Jockey News<br>4<br>2017-11-21<br>Retailers - other,lightgreen,4
52.47794600000000,-1.89391700000000,Joe Delucci'S<br>4<br>2017-01-16<br>Takeaway/sandwich shop,lightgreen,4
52.52342900000000,-1.84029200000000,Joe Richards Fruiterer & Greengrocer<br>5<br>2020-08-04<br>Retailers - other,black,5
52.45291300000000,-1.78430600000000,Joe Richards Ltd<br>5<br>2020-03-01<br>Retailers - other,black,5
52.45981300000000,-1.94682500000000,Joe Richards Ltd<br>5<br>2017-06-05<br>Retailers - other,black,5
52.59080200000000,-1.82357400000000,Joel's Convenience<br>5<br>2018-08-15<br>Retailers - other,black,5
52.44898100000000,-1.93087400000000,Joe'S<br>5<br>2017-02-10<br>Pub/bar/nightclub,black,5
52.50680500000000,-1.95004000000000,Johals Catering Services<br>5<br>2019-09-03<br>Other catering premises,black,5
52.47706985473630,-1.89817404747009,John Lewis<br>5<br>2019-10-09<br>Restaurant/Cafe/Canteen,black,5
52.48664600000000,-1.89096600000000,John Smith Guild Shop<br>4<br>2020-03-01<br>Retailers - other,lightgreen,4
52.52735200000000,-1.82341500000000,John Taylor Hospice<br>5<br>2018-07-03<br>Hospitals/Childcare/Caring Premises,black,5
52.56049700000000,-1.79558000000000,John Willmott School<br>5<br>2017-01-09<br>School/college/university,black,5
52.47209400000000,-1.93194200000000,Johnny Wongs<br>5<br>2019-12-19<br>Restaurant/Cafe/Canteen,black,5
52.49838600000000,-1.79024100000000,Johns Family Butchers<br>5<br>2020-03-01<br>Retailers - other,black,5
52.45283900000000,-1.98746200000000,Johns Fish Bar<br>3<br>2018-10-10<br>Takeaway/sandwich shop,orange,3
52.43585586547850,-1.89300298690796,Johnstans Butchers<br>4<br>2018-11-21<br>Retailers - other,lightgreen,4
52.48513400000000,-1.91132100000000,Jojolapa Nepalese Bar & Kitchen<br>5<br>2019-06-21<br>Restaurant/Cafe/Canteen,black,5
52.48420700000000,-1.81040900000000,Jolpai Bangladeshi And Indian Restau<br>5<br>2019-01-23<br>Restaurant/Cafe/Canteen,black,5
52.46213400000000,-1.88591900000000,Joseph Chamberlain Sixth Form Colleg<br>5<br>2017-03-20<br>Restaurant/Cafe/Canteen,black,5
52.47406500000000,-1.90769200000000,Joshua'S Convenience Store<br>5<br>2020-03-01<br>Retailers - other,black,5
52.53831000000000,-1.91125800000000,Jot's Newsagent & Convenience Store<br>3<br>2019-12-09<br>Retailers - other,orange,3
52.47476800000000,-1.92362000000000,Journey Care Services<br>5<br>2020-03-01<br>Hospitals/Childcare/Caring Premises,black,5
52.45461900000000,-1.80906400000000,Journeys End<br>5<br>2017-11-14<br>Pub/bar/nightclub,black,5
52.49199800000000,-1.90557800000000,Joy Express<br>4<br>2020-03-20<br>Retailers - other,lightgreen,4
52.42125900000000,-1.89229760000000,JSV Express<br>5<br>2019-05-10<br>Retailers - supermarkets/hypermarkets,black,5
52.47825300000000,-1.91863700000000,Ju Jus<br>5<br>2018-02-07<br>Restaurant/Cafe/Canteen,black,5
52.47233600000000,-1.89368000000000,Jubilee Trade Centre<br>5<br>2020-03-01<br>Hospitals/Childcare/Caring Premises,black,5
52.53450400000000,-1.82749900000000,Juboraj Restaurant<br>1<br>2019-06-10<br>Restaurant/Cafe/Canteen,red,1
52.56189400000000,-1.82569600000000,Julian Graves<br>5<br>2020-03-01<br>Retailers - other,black,5
52.44646100000000,-1.91400200000000,Jumbo<br>3<br>2019-06-13<br>Takeaway/sandwich shop,orange,3
52.43352900000000,-1.89728900000000,Jumping Jacks Day Nursery<br>3<br>2020-01-09<br>Hospitals/Childcare/Caring Premises,orange,3
52.45901400000000,-1.86825200000000,Junaids<br>3<br>2020-01-22<br>Takeaway/sandwich shop,orange,3
52.44593200000000,-1.89290500000000,Juniper Centre (Moseley Hall Hospital)<br>5<br>2019-02-01<br>Hospitals/Childcare/Caring Premises,black,5
52.44593100000000,-1.89290500000000,Juniper Centre Cafe<br>1<br>2018-03-01<br>Restaurant/Cafe/Canteen,red,1
52.47545000000000,-1.92126300000000,Jupiter Convienence Store<br>5<br>2020-03-01<br>Retailers - other,black,5
52.47676500000000,-1.91152900000000,Jurys Inn Birmingham<br>5<br>2017-02-09<br>Hotel/bed & breakfast/guest house,black,5
52.45537400000000,-1.88605400000000,Just Dessert<br>3<br>2020-02-10<br>Restaurant/Cafe/Canteen,orange,3
52.59466100000000,-1.85123800000000,Just For Starters Day Nursery Ltd<br>5<br>2019-12-03<br>Hospitals/Childcare/Caring Premises,black,5
52.46363000000000,-1.86324800000000,Just Good Food<br>5<br>2018-03-07<br>Other catering premises,black,5
52.55503845214840,-1.89671099185944,Just Play Hann-made Ltd<br>5<br>2019-12-20<br>Restaurant/Cafe/Canteen,black,5
52.44358100000000,-1.83443100000000,Justynka<br>4<br>2019-07-17<br>Retailers - other,lightgreen,4
52.43952800000000,-1.84898000000000,Jyoti's Vegetarian<br>3<br>2020-01-29<br>Restaurant/Cafe/Canteen,orange,3
52.49605200000000,-1.85227800000000,K Fish & Chips<br>1<br>2020-01-29<br>Takeaway/sandwich shop,red,1
52.45713806152340,-1.87205398082733,K M Halal Poultry Ltd<br>3<br>2019-01-19<br>Retailers - other,orange,3
52.47402500000000,-1.90220000000000,K S News<br>4<br>2020-03-01<br>Retailers - other,lightgreen,4
52.48072500000000,-1.85288900000000,K&N Stores Newsagents<br>4<br>2017-05-11<br>Retailers - other,lightgreen,4
52.40838400000000,-2.00390900000000,K2 Chinese Takeaway<br>3<br>2020-01-28<br>Takeaway/sandwich shop,orange,3
52.56260100000000,-1.82321500000000,Ka Pow Wok & Grill<br>4<br>2018-02-15<br>Restaurant/Cafe/Canteen,lightgreen,4
52.50480200000000,-1.95646500000000,Kaaaj Local Shop<br>4<br>2019-08-08<br>Retailers - other,lightgreen,4
52.51133100000000,-1.89983400000000,Kaaf Food<br>5<br>2020-03-01<br>Other catering premises,black,5
52.55086500000000,-1.83951400000000,Kababish Restaurant<br>5<br>2017-03-30<br>Restaurant/Cafe/Canteen,black,5
52.44831700000000,-1.88621900000000,Kababish Restaurant<br>3<br>2019-10-01<br>Restaurant/Cafe/Canteen,orange,3
52.49062900000000,-1.82454900000000,Kabul Darbar<br>3<br>2019-07-09<br>Other catering premises,orange,3
52.45377400000000,-1.87765600000000,Kadir News<br>5<br>2020-03-01<br>Retailers - other,black,5
52.45817000000000,-1.87689300000000,Kafe Karachi<br>1<br>2019-12-04<br>Restaurant/Cafe/Canteen,red,1
52.43013900000000,-1.93431500000000,Kafenion<br>5<br>2019-06-19<br>Restaurant/Cafe/Canteen,black,5
52.49605200000000,-1.85227800000000,Kami Halal Meat<br>4<br>2020-03-01<br>Retailers - other,lightgreen,4
52.48628800000000,-1.85125510000000,Kandylicious<br>1<br>2020-01-23<br>Retailers - other,red,1
52.47537612915040,-1.88461899757385,Kanteen Ltd<br>3<br>2020-01-21<br>Other catering premises,orange,3
52.39839800000000,-1.96009700000000,Kap Supermarket<br>5<br>2020-03-01<br>Retailers - supermarkets/hypermarkets,black,5
52.46109500000000,-1.88054900000000,Karachi<br>2<br>2019-06-25<br>Other catering premises,lightpink,2
52.46703400000000,-1.82087400000000,Karachi Express<br>3<br>2019-03-11<br>Takeaway/sandwich shop,orange,3
52.43798800000000,-1.84724900000000,Karahi King<br>3<br>2020-01-07<br>Restaurant/Cafe/Canteen,orange,3
52.47224300000000,-1.86406100000000,Karahi king<br>3<br>2020-02-12<br>Takeaway/sandwich shop,orange,3
52.43890600000000,-1.84771700000000,Karak Chaii<br>4<br>2020-02-27<br>Restaurant/Cafe/Canteen,lightgreen,4
52.47779880000000,-1.91006990000000,Karaoke Box<br>5<br>2019-07-25<br>Restaurant/Cafe/Canteen,black,5
52.49770300000000,-1.86451300000000,Kareema Kupcakes<br>4<br>2020-03-18<br>Retailers - other,lightgreen,4
52.52427400000000,-1.81570400000000,Karen's Kindergarden Ltd<br>5<br>2020-09-03<br>Hospitals/Childcare/Caring Premises,black,5
52.47627900000000,-1.89013700000000,Karibu Coffee House<br>5<br>2020-03-06<br>Restaurant/Cafe/Canteen,black,5
52.39612900000000,-1.98564100000000,Karibunis Restaurant<br>5<br>2019-05-20<br>Restaurant/Cafe/Canteen,black,5
52.50709300000000,-1.90750400000000,Karim Supermarket - Meat Section<br>1<br>2019-02-06<br>Retailers - other,red,1
52.54987000000000,-1.84193600000000,Karma Lounge Indian Restaurant<br>2<br>2018-10-23<br>Restaurant/Cafe/Canteen,lightpink,2
52.50487600000000,-1.88966900000000,Kasasir News<br>5<br>2020-03-01<br>Retailers - other,black,5
52.46668600000000,-1.87092300000000,Kashmir Catering Services<br>3<br>2020-01-08<br>Other catering premises,orange,3
52.45510000000000,-1.87350200000000,Kashmir Halal Butchers<br>5<br>2018-02-12<br>Retailers - supermarkets/hypermarkets,black,5
52.46500600000000,-1.80057000000000,Kathleen Humphries<br>5<br>2020-03-01<br>Retailers - other,black,5
52.40753200000000,-1.88941100000000,Kaths Cafe<br>4<br>2019-07-18<br>Restaurant/Cafe/Canteen,lightgreen,4
52.53184200000000,-1.93254300000000,Kays Food Services<br>5<br>2018-06-29<br>Restaurant/Cafe/Canteen,black,5
52.46635000000000,-1.77814600000000,KC's Kitchen<br>3<br>2019-08-16<br>Takeaway/sandwich shop,orange,3
52.47843000000000,-1.84385600000000,KD Halal Meats<br>4<br>2019-01-18<br>Retailers - other,lightgreen,4
52.49516400000000,-1.93513200000000,Kebab Island<br>3<br>2019-12-16<br>Takeaway/sandwich shop,orange,3
52.42335400000000,-1.83487400000000,Keith Emery Butchers<br>5<br>2018-02-13<br>Retailers - other,black,5
52.47466800000000,-1.89772300000000,Ken Ho Restaurant<br>5<br>2018-07-31<br>Restaurant/Cafe/Canteen,black,5
52.48832300000000,-1.79411700000000,Kendall Butchers<br>5<br>2018-08-15<br>Retailers - other,black,5
52.41860900000000,-1.92511300000000,Kenrick House Residential Home<br>5<br>2020-03-01<br>Hospitals/Childcare/Caring Premises,black,5
52.44099700000000,-1.91605800000000,Kensington Hotel<br>3<br>2020-02-05<br>Hotel/bed & breakfast/guest house,orange,3
52.50256100000000,-1.93207200000000,Kentucky Fried Chicken<br>5<br>2018-01-23<br>Takeaway/sandwich shop,black,5
52.43666200000000,-1.89210400000000,Kentucky Fried Chicken<br>5<br>2018-07-10<br>Takeaway/sandwich shop,black,5
52.51872900000000,-1.80536800000000,Kentucky Fried Chicken<br>5<br>2018-02-16<br>Restaurant/Cafe/Canteen,black,5
52.51760800000000,-1.90295900000000,Kentucky Fried Chicken<br>5<br>2018-02-21<br>Restaurant/Cafe/Canteen,black,5
52.50548800000000,-1.85650400000000,Kentucky Fried Chicken<br>5<br>2018-03-08<br>Restaurant/Cafe/Canteen,black,5
52.48041000000000,-1.89503000000000,Kentucky Fried Chicken<br>5<br>2018-03-07<br>Restaurant/Cafe/Canteen,black,5
52.47575600000000,-1.88756200000000,Kerryman<br>5<br>2020-03-01<br>Pub/bar/nightclub,black,5
52.45415800000000,-1.97473300000000,Keystone Nursery<br>5<br>2018-11-07<br>Hospitals/Childcare/Caring Premises,black,5
52.41596800000000,-1.97104900000000,Kezza Kofee<br>3<br>2019-07-11<br>Restaurant/Cafe/Canteen,orange,3
52.44178800000000,-1.97578400000000,Kfc<br>5<br>2019-05-15<br>Takeaway/sandwich shop,black,5
52.46302413940430,-1.83950901031494,KFC<br>4<br>2019-11-14<br>Restaurant/Cafe/Canteen,lightgreen,4
52.45327700000000,-1.78684900000000,KFC<br>5<br>2018-01-30<br>Restaurant/Cafe/Canteen,black,5
52.52666900000000,-1.83664000000000,KFC<br>5<br>2018-08-21<br>Takeaway/sandwich shop,black,5
52.41357803344730,-1.93032598495483,KFC<br>5<br>2019-02-06<br>Takeaway/sandwich shop,black,5
52.55061721801760,-1.85903501510620,KFC<br>5<br>2020-01-06<br>Takeaway/sandwich shop,black,5
52.46723660000000,-1.81067470000000,KFC<br>5<br>2018-03-09<br>Takeaway/sandwich shop,black,5
52.50180053710940,-1.86361598968506,Khadra Daycare<br>4<br>2019-01-24<br>Hospitals/Childcare/Caring Premises,lightgreen,4
52.46598300000000,-1.84705000000000,Khaja Superstore<br>5<br>2020-03-01<br>Retailers - supermarkets/hypermarkets,black,5
52.48788700000000,-1.84422000000000,Khan Food Store<br>3<br>2019-10-29<br>Retailers - other,orange,3
52.50674780000000,-1.94969600000000,Khan News<br>3<br>2019-02-18<br>Retailers - other,orange,3
52.47654100000000,-1.89216800000000,Khan Palace<br>3<br>2019-01-24<br>Restaurant/Cafe/Canteen,orange,3
52.48724400000000,-1.84682900000000,Khans Convenience Store<br>1<br>2018-02-09<br>Retailers - other,red,1
52.50165400000000,-1.93258900000000,Khans Foodstore Ltd<br>5<br>2020-03-01<br>Retailers - supermarkets/hypermarkets,black,5
52.44603200000000,-1.93143800000000,Khanum<br>4<br>2017-07-14<br>Restaurant/Cafe/Canteen,lightgreen,4
52.47895210000000,-1.81365260000000,Khattack Sweets<br>1<br>2019-09-03<br>Restaurant/Cafe/Canteen,red,1
52.47530900000000,-1.91347500000000,Khayyam Restaurant<br>4<br>2019-03-22<br>Restaurant/Cafe/Canteen,lightgreen,4
52.48958000000000,-1.85265300000000,Khyber Pass Restaurant<br>3<br>2019-05-23<br>Restaurant/Cafe/Canteen,orange,3
52.49148400000000,-1.85847900000000,Khyber Restaurant & Takeaway<br>0<br>2019-12-03<br>Restaurant/Cafe/Canteen,darkred,0
52.43514700000000,-1.99861600000000,Kiddies World Day Nursery<br>5<br>2018-12-19<br>Hospitals/Childcare/Caring Premises,black,5
52.51700000000000,-1.86103500000000,Kiddiwinks Day Care And Kids Club<br>5<br>2020-03-01<br>Hospitals/Childcare/Caring Premises,black,5
52.47998700000000,-1.82587200000000,Kidz Academy<br>5<br>2018-10-04<br>School/college/university,black,5
52.42824200000000,-1.82694400000000,Kidz Zone<br>5<br>2020-03-01<br>Hospitals/Childcare/Caring Premises,black,5
52.42596600000000,-1.83157000000000,Kidz Zone<br>4<br>2020-03-01<br>School/college/university,lightgreen,4
52.47903400000000,-1.81356700000000,Kinder Care Day Nursery<br>5<br>2020-04-20<br>Hospitals/Childcare/Caring Premises,black,5
52.48815100000000,-1.90672000000000,Kinder Day Nursery<br>3<br>2020-01-28<br>Hospitals/Childcare/Caring Premises,orange,3
52.50673100000000,-1.90373400000000,Kinder Palace Nursery<br>5<br>2018-01-18<br>Hospitals/Childcare/Caring Premises,black,5
52.43210800000000,-1.99932200000000,King Edward Vi Acadamy Five Ways<br>5<br>2019-06-11<br>Retailers - other,black,5
52.43109700000000,-1.90229500000000,King Edward Vi Camp Hill School For Boys<br>5<br>2018-03-19<br>School/college/university,black,5
52.50184600000000,-1.92376500000000,King Edward Vi Handsworth Academy<br>4<br>2018-01-22<br>School/college/university,lightgreen,4
52.46751200000000,-1.77918500000000,King Edward Vi Sheldon Heath Academy<br>5<br>2016-03-15<br>School/college/university,black,5
52.45059400000000,-1.92354400000000,King Edwards School<br>5<br>2020-01-30<br>School/college/university,black,5
52.50882200000000,-1.89873500000000,King Edwards Sport Ground<br>5<br>2020-03-01<br>Retailers - other,black,5
52.45891400000000,-1.94813600000000,King Fish And Chips<br>4<br>2020-08-10<br>Takeaway/sandwich shop,lightgreen,4
52.49844300000000,-1.92989800000000,King Grill<br>1<br>2019-10-01<br>Takeaway/sandwich shop,red,1
52.49269866943360,-1.88419103622437,King Solomon International Business<br>5<br>2020-01-07<br>School/college/university,black,5
52.46098700000000,-1.81122900000000,King Whippy Ices<br>5<br>2018-03-13<br>Mobile caterer,black,5
52.46335000000000,-1.87874800000000,Kingdom Hall<br>5<br>2020-03-01<br>Other catering premises,black,5
52.48859690000000,-1.85003390000000,Kingdom Sweets & Bakers Ltd<br>4<br>2020-07-17<br>Takeaway/sandwich shop,lightgreen,4
52.54569200000000,-1.89219100000000,Kingfisher P H<br>2<br>2018-01-25<br>Pub/bar/nightclub,lightpink,2
52.45830500000000,-1.99205200000000,Kings Chinese Takeaway<br>5<br>2020-07-14<br>Takeaway/sandwich shop,black,5
52.50366592407230,-1.88565003871918,Kings Edwards<br>5<br>2018-07-09<br>School/college/university,black,5
52.43439000000000,-1.89399200000000,Kings Food & Wine<br>1<br>2019-01-29<br>Retailers - other,red,1
52.43585400000000,-1.89300300000000,Kings Heath And Moseley Baptist Church<br>3<br>2020-03-01<br>Restaurant/Cafe/Canteen,orange,3
52.42335810000000,-1.88048060000000,Kings Heath Boys<br>5<br>2018-01-29<br>Restaurant/Cafe/Canteen,black,5
52.43437700000000,-1.89003500000000,Kings Heath Community Centre<br>5<br>2020-03-01<br>Other catering premises,black,5
52.43437700000000,-1.89003500000000,Kings Heath Community Centre<br>5<br>2020-03-01<br>Hospitals/Childcare/Caring Premises,black,5
52.42372500000000,-1.89166500000000,Kings Heath Cricket & Sport Club<br>4<br>2020-01-03<br>Pub/bar/nightclub,lightgreen,4
52.43608000000000,-1.89438500000000,Kings Heath Grange Day Nursery<br>5<br>2018-11-13<br>Hospitals/Childcare/Caring Premises,black,5
52.43791000000000,-1.88992400000000,Kings Heath Junior School<br>5<br>2019-03-01<br>School/college/university,black,5
52.44398200000000,-1.85948400000000,Kings Heath National Spiritualist Ch<br>5<br>2020-03-01<br>Other catering premises,black,5
52.43439000000000,-1.89399200000000,Kings Indian Dining<br>3<br>2019-10-08<br>Restaurant/Cafe/Canteen,orange,3
52.43666200000000,-1.89210400000000,Kings Kebab House<br>5<br>2017-07-06<br>Takeaway/sandwich shop,black,5
52.53998900000000,-1.87075300000000,Kings Kitchen<br>5<br>2020-03-19<br>Takeaway/sandwich shop,black,5
52.40876600000000,-1.94560700000000,Kings Norton Bowling Club Ltd<br>4<br>2020-03-01<br>Other catering premises,lightgreen,4
52.41716200000000,-1.94158300000000,Kings Norton Boys School<br>4<br>2019-05-10<br>School/college/university,lightgreen,4
52.41642700000000,-1.92907200000000,Kings Norton Ex-Servicemens Club<br>5<br>2020-03-01<br>Pub/bar/nightclub,black,5
52.42071900000000,-1.93577000000000,Kings Norton Girls School And Language College<br>5<br>2018-01-10<br>School/college/university,black,5
52.41014200000000,-1.92828800000000,Kings Norton Primary School<br>5<br>2018-12-19<br>School/college/university,black,5
52.39473800000000,-1.93607200000000,Kings Norton Supermarket<br>4<br>2019-11-20<br>Retailers - other,lightgreen,4
52.40132000000000,-1.93866500000000,Kings Norton Tennis Club<br>4<br>2020-03-01<br>Other catering premises,lightgreen,4
52.55030600000000,-1.87557400000000,Kings Rise Community Primary School<br>5<br>2019-03-08<br>School/college/university,black,5
52.43478600000000,-1.89460900000000,Kings Snooker Club<br>4<br>2020-03-01<br>Pub/bar/nightclub,lightgreen,4
52.43814900000000,-1.99258500000000,Kingsbridge Wine<br>5<br>2020-03-01<br>Retailers - other,black,5
52.51772190000000,-1.81864340000000,Kingsbury Cafe<br>5<br>2020-01-06<br>Restaurant/Cafe/Canteen,black,5
52.51765200000000,-1.82360200000000,Kingsbury Fish Bar<br>4<br>2020-09-07<br>Takeaway/sandwich shop,lightgreen,4
52.40788700000000,-1.91714900000000,Kingshill Chinese<br>4<br>2020-03-11<br>Takeaway/sandwich shop,lightgreen,4
52.55793200000000,-1.88758900000000,Kingsland Junior And Infant School<br>5<br>2019-06-19<br>School/college/university,black,5
52.45968400000000,-1.88102400000000,Kingsley Store<br>5<br>2020-03-01<br>Retailers - other,black,5
52.54321700000000,-1.87907400000000,Kingstanding Ex-Servicemens Club<br>5<br>2017-03-01<br>Restaurant/Cafe/Canteen,black,5
52.54066900000000,-1.87566000000000,Kingstanding Leisure Centre<br>5<br>2020-03-01<br>Restaurant/Cafe/Canteen,black,5
52.54263000000000,-1.88578500000000,Kingstanding News<br>5<br>2020-03-01<br>Retailers - other,black,5
52.55197900000000,-1.88534800000000,Kingstanding Public House<br>5<br>2020-03-01<br>Pub/bar/nightclub,black,5
